code,name,level,parent_code,account_type,full_path
11130608,الدمغة على أوراق وزارة العدل,6,11130600,income,الموارد / الايرادات / الباب الاول - الضرائب / الضرائب على السلع والخدمات / ضرائب الدمغة (عدا دمغة الماهيات ) / الدمغة على أوراق وزارة العدل
11130609,الدمغة على التصاريح والرخص الإدارية,6,11130600,income,الموارد / الايرادات / الباب الاول - الضرائب / الضرائب على السلع والخدمات / ضرائب الدمغة (عدا دمغة الماهيات ) / الدمغة على التصاريح والرخص الإدارية
11130610,الدمغة على بطاقات التموين,6,11130600,income,الموارد / الايرادات / الباب الاول - الضرائب / الضرائب على السلع والخدمات / ضرائب الدمغة (عدا دمغة الماهيات ) / الدمغة على بطاقات التموين
11130611,الدمغة على الشهادات والإقرارات,6,11130600,income,الموارد / الايرادات / الباب الاول - الضرائب / الضرائب على السلع والخدمات / ضرائب الدمغة (عدا دمغة الماهيات ) / الدمغة على الشهادات والإقرارات
11130612,الدمغة على العقود وما فى حكمها,6,11130600,income,الموارد / الايرادات / الباب الاول - الضرائب / الضرائب على السلع والخدمات / ضرائب الدمغة (عدا دمغة الماهيات ) / الدمغة على العقود وما فى حكمها
11130613,الدمغة على وثائق الأحوال الشخصية,6,11130600,income,الموارد / الايرادات / الباب الاول - الضرائب / الضرائب على السلع والخدمات / ضرائب الدمغة (عدا دمغة الماهيات ) / الدمغة على وثائق الأحوال الشخصية
11130614,الدمغة على وثائق الملاحة التجارية,6,11130600,income,الموارد / الايرادات / الباب الاول - الضرائب / الضرائب على السلع والخدمات / ضرائب الدمغة (عدا دمغة الماهيات ) / الدمغة على وثائق الملاحة التجارية
11130615,الدمغة على محاضر الشركات,6,11130600,income,الموارد / الايرادات / الباب الاول - الضرائب / الضرائب على السلع والخدمات / ضرائب الدمغة (عدا دمغة الماهيات ) / الدمغة على محاضر الشركات
11130616,الدمغة على الأوراق التجارية,6,11130600,income,الموارد / الايرادات / الباب الاول - الضرائب / الضرائب على السلع والخدمات / ضرائب الدمغة (عدا دمغة الماهيات ) / الدمغة على الأوراق التجارية
11130617,الدمغة على الإيصالات والمخالصات والفواتير,6,11130600,income,الموارد / الايرادات / الباب الاول - الضرائب / الضرائب على السلع والخدمات / ضرائب الدمغة (عدا دمغة الماهيات ) / الدمغة على الإيصالات والمخالصات والفواتير
11130618,الدمغة على الأعمال والمحررات المصرفية وما فى حكمها,6,11130600,income,الموارد / الايرادات / الباب الاول - الضرائب / الضرائب على السلع والخدمات / ضرائب الدمغة (عدا دمغة الماهيات ) / الدمغة على الأعمال والمحررات المصرفية وما فى حكمها
11130619,الدمغة على خدمات النقل,6,11130600,income,الموارد / الايرادات / الباب الاول - الضرائب / الضرائب على السلع والخدمات / ضرائب الدمغة (عدا دمغة الماهيات ) / الدمغة على خدمات النقل
11130620,الدمغة على تأسيس الشركات,6,11130600,income,الموارد / الايرادات / الباب الاول - الضرائب / الضرائب على السلع والخدمات / ضرائب الدمغة (عدا دمغة الماهيات ) / الدمغة على تأسيس الشركات
